Median Unit Price,Area (SQM),Average Resale Price,HDB Town,Median_Resale_Price,Number of Records,Planning_Region,Sales,Storey_Level,Total Resale Price,Unit Area (PSF),Year-Month,Year,Code,Col,Name,Name Sg,Row
4073.800738,90.33333333,444444.4444,TOA PAYOH,368000,1,Central Region,9,Low,4000000,457.08797,8,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4642.438452,77.54545455,411444.3636,TOA PAYOH,360000,1,Central Region,11,Low,4525888,492.9298485,9,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4503.282276,76.16666667,376000,TOA PAYOH,343000,1,Central Region,12,Low,4512000,458.6202649,10,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4709.246902,80.69230769,424307.6923,TOA PAYOH,380000,1,Central Region,13,Low,5516000,488.5163628,11,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4750.783699,91.14285714,511714.2857,TOA PAYOH,433000,1,Central Region,7,Low,3582000,521.5971964,12,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4824.561403,82.90909091,469909.0909,TOA PAYOH,400000,1,Central Region,11,Mid,5169000,526.5529369,2,2013,TP,7,TOA PAYOH,TOA PAYOH,3
5003.977725,73.94117647,391205.8824,TOA PAYOH,370000,1,Central Region,17,Mid,6650500,491.5292486,3,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4611.295681,75.25,418500,TOA PAYOH,347000,1,Central Region,8,Mid,3348000,516.6772075,4,2013,TP,7,TOA PAYOH,TOA PAYOH,3
5003.401361,73.5,445979.75,TOA PAYOH,367750,1,Central Region,8,Mid,3567838,563.7131245,5,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4509.950249,86.14285714,473285.7143,TOA PAYOH,388500,1,Central Region,14,Mid,6626000,510.4279758,6,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4857.954546,78.22222222,417444.4444,TOA PAYOH,380000,1,Central Region,9,Mid,3757000,495.7912771,7,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4617.612978,86.3,469188.8,TOA PAYOH,398500,1,Central Region,10,Mid,4691888,505.088158,8,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4721.973094,74.33333333,377755.5556,TOA PAYOH,351000,1,Central Region,9,Mid,3399800,472.1256518,9,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4417.952314,79.22222222,417555.5556,TOA PAYOH,350000,1,Central Region,9,Mid,3758000,489.6633411,10,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4812.661499,77.4,446400,TOA PAYOH,372500,1,Central Region,10,Mid,4464000,535.8134004,11,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4476.439791,84.88888889,419944.4444,TOA PAYOH,380000,1,Central Region,9,Mid,3779500,459.5908108,12,2013,TP,7,TOA PAYOH,TOA PAYOH,3
4048.063127,110.0526316,448276.3158,WOODLANDS,445500,1,North Region,38,Low,17034500,378.4214171,1,2013,WD,7,WOODLANDS,WOODLANDS,1
4138.935812,107.6363636,449954.5455,WOODLANDS,445500,1,North Region,44,Mid,19798000,388.3648999,1,2013,WD,7,WOODLANDS,WOODLANDS,1
4272.020073,104.8684211,451752.0526,WOODLANDS,448000,1,North Region,76,High,34333156,400.2079864,1,2013,WD,7,WOODLANDS,WOODLANDS,1
4242.211054,110.5555556,470617.2444,WOODLANDS,469000,1,North Region,45,High,21177776,395.4737035,2,2013,WD,7,WOODLANDS,WOODLANDS,1
4238.384632,110.8913043,464935.4783,WOODLANDS,470000,1,North Region,46,High,21387032,389.5162149,3,2013,WD,7,WOODLANDS,WOODLANDS,1
4210.610419,110.4352941,479743.2471,WOODLANDS,465000,1,North Region,85,High,40778176,403.5815684,4,2013,WD,7,WOODLANDS,WOODLANDS,1
4137.039611,109.0151515,459836.1818,WOODLANDS,451000,1,North Region,66,High,30349188,391.8741564,5,2013,WD,7,WOODLANDS,WOODLANDS,1
4150.015372,108.4333333,453711.4667,WOODLANDS,450000,1,North Region,60,High,27222688,388.7293144,6,2013,WD,7,WOODLANDS,WOODLANDS,1
4206.971341,104.1129032,443646,WOODLANDS,438000,1,North Region,62,High,27506052,395.8789035,7,2013,WD,7,WOODLANDS,WOODLANDS,1
4166.666667,108,457810.4242,WOODLANDS,450000,1,North Region,66,High,30215488,393.8150122,8,2013,WD,7,WOODLANDS,WOODLANDS,1
4083.939835,108.4736842,462605.2632,WOODLANDS,443000,1,North Region,38,High,17579000,396.201873,9,2013,WD,7,WOODLANDS,WOODLANDS,1
4007.168459,107.3076923,451382.8923,WOODLANDS,430000,1,North Region,65,High,29339888,390.7910289,10,2013,WD,7,WOODLANDS,WOODLANDS,1
3980.957284,114.2941176,476728.7059,WOODLANDS,455000,1,North Region,51,High,24313164,387.5054098,11,2013,WD,7,WOODLANDS,WOODLANDS,1
3998.130739,105.7714286,442053.9429,WOODLANDS,422888,1,North Region,35,High,15471888,388.2730472,12,2013,WD,7,WOODLANDS,WOODLANDS,1
4220.368745,99.04347826,418826.087,WOODLANDS,418000,1,North Region,23,Low,9633000,392.8603382,2,2013,WD,7,WOODLANDS,WOODLANDS,1
4206.824693,101.0263158,425726,WOODLANDS,425000,1,North Region,38,Low,16177588,391.4948058,3,2013,WD,7,WOODLANDS,WOODLANDS,1
3812.6031,112.2592593,462777.7778,WOODLANDS,428000,1,North Region,27,Low,12495000,382.9840344,4,2013,WD,7,WOODLANDS,WOODLANDS,1
3928.984111,109.3157895,444320.7368,WOODLANDS,429500,1,North Region,38,Low,16884188,377.6104745,5,2013,WD,7,WOODLANDS,WOODLANDS,1
3995.098039,102,418844.9091,WOODLANDS,407500,1,North Region,22,Low,9214588,381.4902255,6,2013,WD,7,WOODLANDS,WOODLANDS,1
3861.214375,106.1842105,423126.3158,WOODLANDS,410000,1,North Region,38,Low,16078800,370.2034313,7,2013,WD,7,WOODLANDS,WOODLANDS,1
3842.865565,113.0666667,454466.6667,WOODLANDS,434500,1,North Region,30,Low,13634000,373.4201867,8,2013,WD,7,WOODLANDS,WOODLANDS,1
3839.710885,106.9090909,427909.0909,WOODLANDS,410500,1,North Region,22,Low,9414000,371.8495174,9,2013,WD,7,WOODLANDS,WOODLANDS,1
3949.234488,95.46153846,394111.0769,WOODLANDS,377000,1,North Region,26,Low,10246888,383.5487377,10,2013,WD,7,WOODLANDS,WOODLANDS,1
3969.849246,99.5,407833.3333,WOODLANDS,395000,1,North Region,24,Low,9788000,380.793901,11,2013,WD,7,WOODLANDS,WOODLANDS,1
3710.150238,109.16,432295.52,WOODLANDS,405000,1,North Region,25,Low,10807388,367.9150499,12,2013,WD,7,WOODLANDS,WOODLANDS,1
3974.465147,111.4615385,458230.7692,WOODLANDS,443000,1,North Region,13,Mid,5957000,381.9350896,2,2013,WD,7,WOODLANDS,WOODLANDS,1
4067.580491,108.1724138,453206.8966,WOODLANDS,440000,1,North Region,29,Mid,13143000,389.2336106,3,2013,WD,7,WOODLANDS,WOODLANDS,1
4015.030744,107.097561,447841.6585,WOODLANDS,430000,1,North Region,41,Mid,18361508,388.4858946,4,2013,WD,7,WOODLANDS,WOODLANDS,1
4141.456648,105.7222222,447391,WOODLANDS,437844,1,North Region,36,Mid,16106076,393.1436865,5,2013,WD,7,WOODLANDS,WOODLANDS,1
4036.47117,115.9428571,483014.2857,WOODLANDS,468000,1,North Region,35,Mid,16905500,387.0315088,6,2013,WD,7,WOODLANDS,WOODLANDS,1
3899.885716,115.1315789,476078.9474,WOODLANDS,449000,1,North Region,38,Mid,18091000,384.1624053,7,2013,WD,7,WOODLANDS,WOODLANDS,1
4189.189189,101.4516129,426851.2258,WOODLANDS,425000,1,North Region,31,Mid,13232388,390.8840259,8,2013,WD,7,WOODLANDS,WOODLANDS,1
4091.148886,103.3939394,430694.3636,WOODLANDS,423000,1,North Region,33,Mid,14212914,386.9941957,9,2013,WD,7,WOODLANDS,WOODLANDS,1
4116.094987,97.17948718,401633.0256,WOODLANDS,400000,1,North Region,39,Mid,15663688,383.9592721,10,2013,WD,7,WOODLANDS,WOODLANDS,1
3840.101524,115.8823529,468503.2647,WOODLANDS,445000,1,North Region,34,Mid,15929111,375.6000682,11,2013,WD,7,WOODLANDS,WOODLANDS,1
3723.934149,107.6818182,429808,WOODLANDS,401000,1,North Region,22,Mid,9455776,370.8194116,12,2013,WD,7,WOODLANDS,WOODLANDS,1
4270.620313,83.82857143,374400,YISHUN,358000,1,North Region,35,Low,13104000,414.9293164,1,2013,YS,8,YISHUN,YISHUN,2
4178.323545,87.11627907,394922.9767,YISHUN,364000,1,North Region,43,Mid,16981688,421.1564245,1,2013,YS,8,YISHUN,YISHUN,2
4278.380635,93.96078431,431556.8627,YISHUN,402000,1,North Region,51,High,22009400,426.6991126,1,2013,YS,8,YISHUN,YISHUN,2
4459.814905,85.54166667,397166.6667,YISHUN,381500,1,North Region,24,High,9532000,431.3456572,2,2013,YS,8,YISHUN,YISHUN,2
4246.873301,91.95,417387.475,YISHUN,390500,1,North Region,40,High,16695499,421.7140056,3,2013,YS,8,YISHUN,YISHUN,2
4656.428431,92.34545455,434646.8364,YISHUN,430000,1,North Region,55,High,23905576,437.2716741,4,2013,YS,8,YISHUN,YISHUN,2
4435.354273,82.96969697,395705.3333,YISHUN,368000,1,North Region,33,High,13058276,443.0806105,5,2013,YS,8,YISHUN,YISHUN,2
4200.909577,91.17073171,409002.439,YISHUN,383000,1,North Region,41,High,16769100,416.7741776,6,2013,YS,8,YISHUN,YISHUN,2
4519.056262,91.83333333,426851.8095,YISHUN,415000,1,North Region,42,High,17927776,431.824346,7,2013,YS,8,YISHUN,YISHUN,2
4437.869823,90.13333333,417708.8,YISHUN,400000,1,North Region,30,High,12531264,430.5449879,8,2013,YS,8,YISHUN,YISHUN,2
4208.534234,90.17391304,413564.6957,YISHUN,379500,1,North Region,46,High,19023976,426.0817053,9,2013,YS,8,YISHUN,YISHUN,2
4108.838568,91.26666667,407928.3556,YISHUN,375000,1,North Region,45,High,18356776,415.242743,10,2013,YS,8,YISHUN,YISHUN,2
4011.461318,89.74285714,399757.1429,YISHUN,360000,1,North Region,35,High,13991500,413.8344929,11,2013,YS,8,YISHUN,YISHUN,2
4011.945929,88.36111111,395093.1111,YISHUN,354500,1,North Region,36,High,14223352,415.4020492,12,2013,YS,8,YISHUN,YISHUN,2
4221.399707,97.57142857,413084.5714,YISHUN,411888,1,North Region,21,Low,8674776,393.3205669,2,2013,YS,8,YISHUN,YISHUN,2
4180.821918,91.25,412599.5,YISHUN,381500,1,North Region,24,Low,9902388,420.0743556,3,2013,YS,8,YISHUN,YISHUN,2
3791.25096,100.2307692,428465.3846,YISHUN,380000,1,North Region,26,Low,11140100,397.141273,4,2013,YS,8,YISHUN,YISHUN,2
4467.40705,86.29166667,398870.3333,YISHUN,385500,1,North Region,24,Low,9572888,429.4308341,5,2013,YS,8,YISHUN,YISHUN,2
4119.772845,92.23809524,395404.7619,YISHUN,380000,1,North Region,21,Low,8303500,398.2556217,6,2013,YS,8,YISHUN,YISHUN,2
3919.234361,93.13043478,400600,YISHUN,365000,1,North Region,23,Low,9213800,399.6222495,7,2013,YS,8,YISHUN,YISHUN,2
4011.311269,95.48,393040,YISHUN,383000,1,North Region,25,Low,9826000,382.4324066,8,2013,YS,8,YISHUN,YISHUN,2
4225.673824,87.56,385520,YISHUN,370000,1,North Region,25,Low,9638000,409.0453933,9,2013,YS,8,YISHUN,YISHUN,2
4112.840467,91.78571429,386732.1429,YISHUN,377500,1,North Region,28,Low,10828500,391.4402888,10,2013,YS,8,YISHUN,YISHUN,2
3960.310613,85.85185185,377910.6667,YISHUN,340000,1,North Region,27,Low,10203588,408.9496383,11,2013,YS,8,YISHUN,YISHUN,2
4222.582739,85.61111111,372666.6667,YISHUN,361500,1,North Region,18,Low,6708000,404.4089522,12,2013,YS,8,YISHUN,YISHUN,2
4098.360656,90.28,410387.52,YISHUN,370000,1,North Region,25,Mid,10259688,422.3115317,2,2013,YS,8,YISHUN,YISHUN,2
4509.370495,90.47826087,410804.3478,YISHUN,408000,1,North Region,23,Mid,9448500,421.8141388,3,2013,YS,8,YISHUN,YISHUN,2
4166.178624,97.57142857,435000,YISHUN,406500,1,North Region,28,Mid,12180000,414.1874532,4,2013,YS,8,YISHUN,YISHUN,2
4316.759537,86.40740741,402954.6667,YISHUN,373000,1,North Region,27,Mid,10879776,433.2469966,5,2013,YS,8,YISHUN,YISHUN,2
4145.833333,96,429366.2222,YISHUN,398000,1,North Region,27,Mid,11592888,415.51527,6,2013,YS,8,YISHUN,YISHUN,2
4056.343578,87.51724138,390379.3103,YISHUN,355000,1,North Region,29,Mid,11321000,414.4035988,7,2013,YS,8,YISHUN,YISHUN,2
4579.104478,83.75,383440.6667,YISHUN,383500,1,North Region,24,Mid,9202576,425.3473202,8,2013,YS,8,YISHUN,YISHUN,2
4322.580645,93,423333.3333,YISHUN,402000,1,North Region,21,Mid,8890000,422.8923834,9,2013,YS,8,YISHUN,YISHUN,2
4283.78914,90.10714286,386385.7143,YISHUN,386000,1,North Region,28,Mid,10818800,398.3751018,10,2013,YS,8,YISHUN,YISHUN,2
4366.041896,82.45454546,360340.9091,YISHUN,360000,1,North Region,22,Mid,7927500,406.0030663,11,2013,YS,8,YISHUN,YISHUN,2
4065.52741,88.16666667,386574,YISHUN,358444,1,North Region,24,Mid,9277776,407.3414126,12,2013,YS,8,YISHUN,YISHUN,2
4832.234432,80.29411765,428316.9412,ANG MO KIO,388000,1,North-East Region,34,High,14562776,495.577828,1,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4693.986978,81.59375,431715.25,ANG MO KIO,383000,1,North-East Region,32,High,13814888,491.5535559,2,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4446.014698,80.40909091,421565.3636,ANG MO KIO,357500,1,North-East Region,44,High,18548876,487.0685802,3,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4625.998548,84.30612245,454417.8571,ANG MO KIO,390000,1,North-East Region,49,High,22266475,500.7565286,4,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4685.027835,83.24390244,443535.7073,ANG MO KIO,390000,1,North-East Region,41,High,18184964,495.0014863,5,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4878.729175,80.65625,422206.25,ANG MO KIO,393500,1,North-East Region,32,High,13510600,486.3142297,6,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4703.935911,77.5945946,410248.3243,ANG MO KIO,365000,1,North-East Region,37,High,15179188,491.1856756,7,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4555.630569,81.20588235,419484.9412,ANG MO KIO,369944,1,North-East Region,34,High,14262488,479.9093718,8,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4564.602326,79.525,401472.2,ANG MO KIO,363000,1,North-East Region,40,High,16058888,469.0100465,9,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4605.263158,83.6,436297.2,ANG MO KIO,385000,1,North-East Region,40,High,17451888,484.8489886,10,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4548.547718,83.10344828,425565.1034,ANG MO KIO,378000,1,North-East Region,29,High,12341388,475.7483704,11,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4422.673198,89.3125,453246.5,ANG MO KIO,395000,1,North-East Region,32,High,14503888,471.4683663,12,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4840.57971,69,338500,ANG MO KIO,334000,1,North-East Region,10,Low,3385000,455.7639054,1,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4414.096916,75.66666667,371907.3333,ANG MO KIO,334000,1,North-East Region,12,Low,4462888,456.625841,2,2014,AM,8,ANG MO KIO,ANG MO KIO,3
5023.777778,66.46153846,353568.3077,ANG MO KIO,333888,1,North-East Region,13,Low,4596388,494.2347586,3,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4280.715397,85.73333333,432466.6667,ANG MO KIO,367000,1,North-East Region,15,Low,6487000,468.6334399,4,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4343.478261,76.66666667,359666.6667,ANG MO KIO,333000,1,North-East Region,9,Low,3237000,435.8368573,5,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4246.079614,75.36363636,346727.2727,ANG MO KIO,320000,1,North-East Region,11,Low,3814000,427.4216375,6,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4563.753694,73.81818182,363444.3636,ANG MO KIO,336888,1,North-East Region,11,Low,3997888,457.4092466,7,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4024.84472,80.5,357000,ANG MO KIO,324000,1,North-East Region,12,Low,4284000,412.0051848,8,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4343.10532,92.1,436088.8,ANG MO KIO,400000,1,North-East Region,10,Low,4360888,439.8915791,9,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4569.929412,85,400481.3333,ANG MO KIO,388444,1,North-East Region,12,Low,4805776,437.7172863,10,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4139.784946,83.7,368700,ANG MO KIO,346500,1,North-East Region,10,Low,3687000,409.2399522,11,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4404.160475,84.125,377375,ANG MO KIO,370500,1,North-East Region,16,Low,6038000,416.7526734,12,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4772.413793,72.5,367843.75,ANG MO KIO,346000,1,North-East Region,16,Mid,5885500,471.3632509,1,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4889.518414,88.25,458958.3333,ANG MO KIO,431500,1,North-East Region,12,Mid,5507500,483.1576846,2,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4560.035843,79.71428571,404506.7143,ANG MO KIO,363500,1,North-East Region,28,Mid,11326188,471.4329369,3,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4824.675325,77,396494.4,ANG MO KIO,371500,1,North-East Region,20,Mid,7929888,478.3840357,4,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4634.146341,82,396877.6,ANG MO KIO,380000,1,North-East Region,20,Mid,7937552,449.6484296,5,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4409.260642,83.6875,405987.5,ANG MO KIO,369000,1,North-East Region,16,Mid,6495800,450.6946611,6,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4895.397489,79.66666667,385785.0667,ANG MO KIO,390000,1,North-East Region,15,Mid,5786776,449.8825125,7,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4572.732806,74.68181818,360250,ANG MO KIO,341500,1,North-East Region,22,Mid,7925500,448.1459258,8,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4846.756949,82.52941177,387529.4118,ANG MO KIO,400000,1,North-East Region,17,Mid,6588000,436.2407839,9,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4401.268834,84.06666667,412266.6667,ANG MO KIO,370000,1,North-East Region,15,Mid,6184000,455.6010748,10,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4698.795181,83,409157.8947,ANG MO KIO,390000,1,North-East Region,19,Mid,7774000,457.9764945,11,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4439.252336,85.6,404659.2,ANG MO KIO,380000,1,North-East Region,15,Mid,6069888,439.1834839,12,2014,AM,8,ANG MO KIO,ANG MO KIO,3
4947.145877,84.8974359,428725.641,BEDOK,420000,1,East Region,39,High,16720300,469.1537913,1,2014,BD,11,BEDOK,BEDOK,4
4885.27017,81.87878788,413684.8485,BEDOK,400000,1,East Region,33,High,13651600,469.3842962,2,2014,BD,11,BEDOK,BEDOK,4
