Year,Year-Month,Planning Region,HDB Town,Storey_Level,Area (SQM),Total Resale Price,Average Resale Price,Median Resale Price,Unit Area (PSF),Sales
2012,2012-12,North-East Region,SENGKANG,Low,109.3043478,11448388,497756,475000,423.0672544,23
2012,2012-12,North-East Region,SENGKANG,Mid,110.2173913,12072388,524886.4348,515000,442.431018,23
2012,2012-12,North-East Region,SENGKANG,High,107.0727273,30006554,545573.7091,540000,473.3745601,55
2012,2012-12,North-East Region,SERANGOON,Low,92.83333333,2786000,464333.3333,463000,464.6824415,6
2012,2012-12,North-East Region,SERANGOON,Mid,98.55555556,4683888,520432,532000,490.5838279,9
2012,2012-12,North-East Region,SERANGOON,High,82.05555556,8104888,450271.5556,393500,509.7965218,18
2012,2012-12,West Region,BUKIT BATOK,Low,100.1666667,5666000,472166.6667,446500,437.9277322,12
2012,2012-12,West Region,BUKIT BATOK,Mid,86.27272727,4382200,398381.8182,390000,428.9990473,11
2012,2012-12,West Region,BUKIT BATOK,High,90.40909091,9667776,439444.3636,404000,451.566943,22
2012,2012-12,West Region,BUKIT PANJANG,Low,108.45,8994388,449719.4,427500,385.2497911,20
2012,2012-12,West Region,BUKIT PANJANG,Mid,106.8,4537000,453700,460500,394.6643262,10
2012,2012-12,West Region,BUKIT PANJANG,High,109.8,12424800,496992,475000,420.5110413,25
2012,2012-12,West Region,CHOA CHU KANG,Low,107.1333333,6515000,434333.3333,414000,376.6421228,15
2012,2012-12,West Region,CHOA CHU KANG,Mid,119.3333333,7609888,507325.8667,489000,394.9622421,15
2012,2012-12,West Region,CHOA CHU KANG,High,109,22760001,474166.6875,467500,404.1428382,48
2012,2012-12,West Region,CLEMENTI,Low,72.27272727,4344000,394909.0909,385000,507.6367249,11
2012,2012-12,West Region,CLEMENTI,Mid,91.5,3173000,528833.3333,480000,536.9428619,6
2012,2012-12,West Region,CLEMENTI,High,83.69230769,6534800,502676.9231,458000,557.999424,13
2012,2012-12,West Region,JURONG EAST,Low,102.3,4484000,448400,420000,407.2117639,10
2012,2012-12,West Region,JURONG EAST,Mid,100.875,3563000,445375,448000,410.1782551,8
2012,2012-12,West Region,JURONG EAST,High,96.5,7162800,447675,453000,430.988691,16
2012,2012-12,West Region,JURONG WEST,Low,89,11207000,400250,407500,417.8031207,28
2012,2012-12,West Region,JURONG WEST,Mid,99.27777778,15765100,437919.4444,448000,409.8005409,36
2012,2012-12,West Region,JURONG WEST,High,98.78333333,26763020,446050.3333,430000,419.4986205,60
2012,2012-2,Central Region,BISHAN,Low,78.5,3252000,406500,382500,481.0843606,8
2012,2012-2,Central Region,BISHAN,Mid,89.85714286,3359000,479857.1429,500000,496.1233917,7
2012,2012-2,Central Region,BISHAN,High,109.8333333,7266300,605525,636750,512.1866562,12
2012,2012-2,Central Region,BUKIT MERAH,Low,81,5257000,438083.3333,390000,502.4606522,12
2012,2012-2,Central Region,BUKIT MERAH,Mid,85.5,6679000,477071.4286,473000,518.3792854,14
2012,2012-2,Central Region,BUKIT MERAH,High,88.88888889,20306288,564063.5556,580000,589.536785,36
2012,2012-2,Central Region,BUKIT TIMAH,Mid,122,718000,718000,718000,546.7577645,1
2012,2012-2,Central Region,BUKIT TIMAH,High,104,588000,588000,588000,525.2600037,1
2012,2012-2,Central Region,CENTRAL AREA,Low,80,1139000,379666.6667,385000,440.9027707,3
2012,2012-2,Central Region,CENTRAL AREA,Mid,90.5,1050000,525000,525000,538.9408088,2
2012,2012-2,Central Region,CENTRAL AREA,High,76.66666667,2876000,479333.3333,455000,580.8465252,6
2012,2012-2,Central Region,GEYLANG,Low,66.57142857,2251000,321571.4286,305000,448.7659773,7
2012,2012-2,Central Region,GEYLANG,Mid,75,4428000,402545.4545,400000,498.6364354,11
2012,2012-2,Central Region,GEYLANG,High,81.77,13067300,435576.6667,363900,494.8811991,30
2012,2012-2,Central Region,KALLANG/WHAMPOA,Low,93.11111111,4616000,512888.8889,580000,511.743255,9
2012,2012-2,Central Region,KALLANG/WHAMPOA,Mid,84.6,2050000,410000,425000,450.2397549,5
2012,2012-2,Central Region,KALLANG/WHAMPOA,High,86.32,12066888,482675.52,458000,519.4864057,25
2012,2012-2,Central Region,MARINE PARADE,Mid,76,937000,468500,468500,572.6988995,2
2012,2012-2,Central Region,MARINE PARADE,High,90.75,2266888,566722,524444,580.1680175,4
2012,2012-2,Central Region,QUEENSTOWN,Low,64.22222222,3433000,381444.4444,345000,551.7931574,9
2012,2012-2,Central Region,QUEENSTOWN,Mid,71.93333333,6585777,439051.8,400000,567.0429066,15
2012,2012-2,Central Region,QUEENSTOWN,High,72.08695652,10271100,446569.5652,405000,575.5231228,23
2012,2012-2,Central Region,TOA PAYOH,Low,85.375,6700388,418774.25,328694,455.7005979,16
2012,2012-2,Central Region,TOA PAYOH,Mid,83.94444444,7835000,435277.7778,359000,481.7313189,18
2012,2012-2,Central Region,TOA PAYOH,High,86.46153846,12622100,485465.3846,400000,521.6337171,26
2012,2012-2,East Region,BEDOK,Low,80.25,11812000,369125,348500,427.3254558,32
2012,2012-2,East Region,BEDOK,Mid,89.34615385,10675500,410596.1538,377500,426.9424724,26
2012,2012-2,East Region,BEDOK,High,95.66666667,16494388,458177.4444,429000,444.9420067,36
2012,2012-2,East Region,PASIR RIS,Low,119,3951800,493975,495000,385.6455764,8
2012,2012-2,East Region,PASIR RIS,Mid,122,8300000,488235.2941,473000,371.7916963,17
2012,2012-2,East Region,PASIR RIS,High,125.4,15851500,528383.3333,503000,391.4550674,30
2012,2012-2,East Region,TAMPINES,Low,103.5454545,19967800,453813.6364,437500,407.1710091,44
2012,2012-2,East Region,TAMPINES,Mid,100.9705882,15506776,456081.6471,470000,419.6411375,34
2012,2012-2,East Region,TAMPINES,High,105.537037,25912888,479868.2963,485000,422.4229514,54
2012,2012-2,North Region,SEMBAWANG,Low,106.7777778,3941000,437888.8889,420000,380.9898387,9
2012,2012-2,North Region,SEMBAWANG,Mid,116.6,4797000,479700,474500,382.2095319,10
2012,2012-2,North Region,SEMBAWANG,High,107.5172414,13469888,464478.8966,455000,401.3453351,29
2012,2012-2,North Region,WOODLANDS,Low,106.9677419,12458000,401870.9677,396500,349.0311195,31
2012,2012-2,North Region,WOODLANDS,Mid,107.1842105,15831588,416620.7368,414000,361.110748,38
2012,2012-2,North Region,WOODLANDS,High,104.1428571,28856664,412238.0571,407500,367.7468319,70
2012,2012-2,North Region,YISHUN,Low,92.125,11982340,374448.125,372500,377.6108852,32
2012,2012-2,North Region,YISHUN,Mid,91.95652174,8926500,388108.6957,368000,392.1039192,23
2012,2012-2,North Region,YISHUN,High,94.61363636,17338752,394062.5455,385000,386.9383448,44
2012,2012-2,North-East Region,ANG MO KIO,Low,80.95238095,7937000,377952.381,335000,433.7483189,21
2012,2012-2,North-East Region,ANG MO KIO,Mid,79.56521739,8975888,390256,339000,455.6765513,23
2012,2012-2,North-East Region,ANG MO KIO,High,84.83333333,13012080,433736,407500,474.9952686,30
2012,2012-2,North-East Region,HOUGANG,Low,109.3636364,4975000,452272.7273,435000,384.2003918,11
2012,2012-2,North-East Region,HOUGANG,Mid,86.3125,6362000,397625,407000,427.9867578,16
2012,2012-2,North-East Region,HOUGANG,High,96.16,21851052,437021.04,440500,422.2194514,50
2012,2012-2,North-East Region,PUNGGOL,Low,108.125,3974000,496750,497500,426.8173853,8
2012,2012-2,North-East Region,PUNGGOL,Mid,103.7777778,4651000,516777.7778,505000,462.6257572,9
2012,2012-2,North-East Region,PUNGGOL,High,102.0333333,15297800,509926.6667,511000,464.2971253,30
2012,2012-2,North-East Region,SENGKANG,Low,105.5,4750000,475000,479000,418.2842342,10
2012,2012-2,North-East Region,SENGKANG,Mid,111.0454545,10755688,488894.9091,472500,409.0204992,22
2012,2012-2,North-East Region,SENGKANG,High,105.122807,28912076,507229.4035,505000,448.2680829,57
2012,2012-2,North-East Region,SERANGOON,Low,97,3029500,432785.7143,411000,414.5066746,7
2012,2012-2,North-East Region,SERANGOON,Mid,94,6271000,447928.5714,429000,442.7017687,14
2012,2012-2,North-East Region,SERANGOON,High,108.9565217,12212188,530964.6957,520000,452.7336346,23
2012,2012-2,West Region,BUKIT BATOK,Low,94.66666667,6055888,403725.8667,360000,396.2048941,15
2012,2012-2,West Region,BUKIT BATOK,Mid,88.55555556,7019000,389944.4444,343250,409.0884999,18
2012,2012-2,West Region,BUKIT BATOK,High,96.9,17709988,442749.7,427500,424.4874396,40
2012,2012-2,West Region,BUKIT PANJANG,Low,111,6027500,430535.7143,416000,360.3433819,14
2012,2012-2,West Region,BUKIT PANJANG,Mid,106.6666667,7710800,428377.7778,413500,373.1028407,18
2012,2012-2,West Region,BUKIT PANJANG,High,106.92,11908400,476336,495000,413.8898736,25
2012,2012-2,West Region,CHOA CHU KANG,Low,109.2142857,5892500,420892.8571,404000,358.0325003,14
2012,2012-2,West Region,CHOA CHU KANG,Mid,116.625,3792888,474111,465444,377.6754197,8
2012,2012-2,West Region,CHOA CHU KANG,High,110.5294118,15164388,446011.4118,430000,374.8853402,34
2012,2012-2,West Region,CLEMENTI,Low,72.88888889,3305888,367320.8889,332000,468.1819243,9
2012,2012-2,West Region,CLEMENTI,Mid,85.5,4467000,446700,379500,485.3781068,10
2012,2012-2,West Region,CLEMENTI,High,89.04545455,10379500,471795.4545,437500,492.2348325,22
2012,2012-2,West Region,JURONG EAST,Low,104.6363636,5051000,459181.8182,430000,407.6921887,11
2012,2012-2,West Region,JURONG EAST,Mid,94.26666667,6030000,402000,373000,396.1852004,15
2012,2012-2,West Region,JURONG EAST,High,94.21052632,8292000,436421.0526,440000,430.3646666,19
2012,2012-2,West Region,JURONG WEST,Low,103.4857143,14471581,413473.7429,416000,371.1913776,35
2012,2012-2,West Region,JURONG WEST,Mid,101.8043478,19081776,414821.2174,414500,378.5515086,46
2012,2012-2,West Region,JURONG WEST,High,100.1578947,32732076,430685.2105,441000,399.4892681,76
2012,2012-3,Central Region,BISHAN,Low-Mid,115.2352941,9790276,575898.5882,560000,464.2916197,17
2012,2012-3,Central Region,BISHAN,Mid-High,109,14066000,586083.3333,589000,499.5318904,24
2012,2012-3,Central Region,BISHAN,High,116.625,5290000,661250,681500,526.7497934,8
2012,2012-3,Central Region,BUKIT MERAH,Low-Mid,87.91176471,18216188,535770.2353,565500,566.1896555,34
2012,2012-3,Central Region,BUKIT MERAH,Mid-High,83.78571429,14053000,501892.8571,442000,556.5079644,28
2012,2012-3,Central Region,BUKIT MERAH,High,96,29171264,648250.3111,705000,627.3383632,45
2012,2012-3,Central Region,BUKIT TIMAH,Low-Mid,113,1325000,662500,662500,544.6754298,2
2012,2012-3,Central Region,BUKIT TIMAH,Mid-High,118,1925000,641666.6667,602000,505.1935736,3
2012,2012-3,Central Region,CENTRAL AREA,Low-Mid,81.75,1850500,462625,447500,525.7408009,4
2012,2012-3,Central Region,CENTRAL AREA,Mid-High,74,388000,388000,388000,487.1137082,1
2012,2012-3,Central Region,CENTRAL AREA,High,74.14285714,3915888,559412.5714,523888,700.9600223,7
2012,2012-3,Central Region,GEYLANG,Low-Mid,72.65428571,12535000,358142.8571,310000,457.9577386,35
2012,2012-3,Central Region,GEYLANG,Mid-High,88.81923077,11113388,427438,402500,447.0915555,26
2012,2012-3,Central Region,GEYLANG,High,78.15384615,5642688,434052.9231,423000,515.96789,13
2012,2012-3,Central Region,KALLANG/WHAMPOA,Low-Mid,79.45833333,10511888,437995.3333,355000,512.1066054,24
2012,2012-3,Central Region,KALLANG/WHAMPOA,Mid-High,75.38461539,5201688,400129.8462,329188,493.1154041,13
2012,2012-3,Central Region,KALLANG/WHAMPOA,High,83.39285714,13114688,468381.7143,386500,521.796815,28
2012,2012-3,Central Region,MARINE PARADE,Low-Mid,89.25,2119000,529750,486000,551.4334237,4
2012,2012-3,Central Region,MARINE PARADE,Mid-High,92.2,2919000,583800,505000,588.2521393,5
2012,2012-3,Central Region,MARINE PARADE,High,83.16666667,3261000,543500,537500,607.1284702,6
2012,2012-3,Central Region,QUEENSTOWN,Low-Mid,65.6875,6008888,375555.5,361500,531.1555685,16
2012,2012-3,Central Region,QUEENSTOWN,Mid-High,66.21428571,11380388,406442.4286,333000,570.2662701,28
2012,2012-3,Central Region,QUEENSTOWN,High,77.19047619,11698888,557089.9048,533000,670.4893964,21
2012,2012-3,Central Region,TOA PAYOH,Low-Mid,83.61538462,11029376,424206.7692,356000,471.3263806,26
2012,2012-3,Central Region,TOA PAYOH,Mid-High,77.03703704,10601388,392644,340000,473.5106378,27
2012,2012-3,Central Region,TOA PAYOH,High,94.45833333,12988500,541187.5,565000,532.2771517,24
2012,2012-3,East Region,BEDOK,Low-Mid,85.58064516,24764480,399427.0968,359000,433.6030348,62
2012,2012-3,East Region,BEDOK,Mid-High,89.71428571,17761800,422900,410500,437.9317444,42
2012,2012-3,East Region,BEDOK,High,94.66666667,13905800,463526.6667,436000,454.8916704,30
2012,2012-3,East Region,PASIR RIS,Low-Mid,116.4347826,10698500,465152.1739,435000,371.1441879,23
2012,2012-3,East Region,PASIR RIS,Mid-High,121.6764706,17001388,500040.8235,502500,381.7940918,34
2012,2012-3,East Region,PASIR RIS,High,119.9,5020500,502050,502000,389.0076428,10
2012,2012-3,East Region,TAMPINES,Low-Mid,99.83561644,32401972,443862.6301,435000,413.0412478,73
2012,2012-3,East Region,TAMPINES,Mid-High,110.4324324,36662300,495436.4865,491000,416.7942266,74
2012,2012-3,East Region,TAMPINES,High,103.7619048,10081000,480047.619,475000,429.8102123,21
2012,2012-3,North Region,SEMBAWANG,Low-Mid,114.1666667,5503388,458615.6667,451500,373.1985185,12
2012,2012-3,North Region,SEMBAWANG,Mid-High,110.4705882,7833000,460764.7059,463000,387.4921281,17
2012,2012-3,North Region,SEMBAWANG,High,108.875,7651888,478243,475000,408.0851578,16
2012,2012-3,North Region,WOODLANDS,Low-Mid,109.3580247,33905888,418591.2099,418000,355.6065836,81
2012,2012-3,North Region,WOODLANDS,Mid-High,104.1584158,41806144,413922.2178,411000,369.194071,101
2012,2012-3,North Region,WOODLANDS,High,103.9130435,19388588,421491.0435,426500,376.8327426,46
2012,2012-3,North Region,YISHUN,Low-Mid,88.31343284,24848004,370865.7313,355500,390.1398248,67
2012,2012-3,North Region,YISHUN,Mid-High,95.16901409,28849956,406337.4085,386000,396.6628992,71
2012,2012-3,North Region,YISHUN,High,90.17857143,11266500,402375,370000,414.531926,28
2012,2012-3,North-East Region,ANG MO KIO,Low-Mid,81.19512195,16359000,399000,385000,456.5341851,41
2012,2012-3,North-East Region,ANG MO KIO,Mid-High,82.86956522,19379688,421297.5652,407000,472.3068394,46
2012,2012-3,North-East Region,ANG MO KIO,High,86.75,15995000,499843.75,450000,535.297393,32
2012,2012-3,North-East Region,HOUGANG,Low-Mid,101.2708333,20951576,436491.1667,434500,400.4252184,48
2012,2012-3,North-East Region,HOUGANG,Mid-High,98.94,22424188,448483.76,425000,421.1193149,50
2012,2012-3,North-East Region,HOUGANG,High,107.047619,10358300,493252.381,458000,428.0776203,21
2012,2012-3,North-East Region,PUNGGOL,Low-Mid,107.0967742,15747276,507976.6452,495000,440.6539843,31
2012,2012-3,North-East Region,PUNGGOL,Mid-High,100.2916667,12115000,504791.6667,501500,467.6034145,24
2012,2012-3,North-East Region,PUNGGOL,High,101.627907,22332000,519348.8372,521000,474.7626309,43
2012,2012-3,North-East Region,SENGKANG,Low-Mid,105.2857143,16524250,472121.4286,460000,416.5955344,35
2012,2012-3,North-East Region,SENGKANG,Mid-High,111.3611111,18652800,518133.3333,522500,432.2533054,36
2012,2012-3,North-East Region,SENGKANG,High,106.5238095,21390500,509297.619,506500,444.1762182,42
2012,2012-3,North-East Region,SERANGOON,Low-Mid,93.83333333,11169000,465375,458000,460.761571,24
2012,2012-3,North-East Region,SERANGOON,Mid-High,110.4285714,10997688,523699.4286,475000,440.5863031,21
2012,2012-3,North-East Region,SERANGOON,High,89.83333333,2940000,490000,535500,506.7443449,6
2012,2012-3,West Region,BUKIT BATOK,Low-Mid,87.49019608,19484000,382039.2157,357000,405.6756125,51
2012,2012-3,West Region,BUKIT BATOK,Mid-High,94.81818182,14081600,426715.1515,410000,418.0967447,33
2012,2012-3,West Region,BUKIT BATOK,High,99.59090909,10668776,484944.3636,476500,452.379134,22
2012,2012-3,West Region,BUKIT PANJANG,Low-Mid,107.3809524,9282688,442032.7619,424000,382.4349309,21
2012,2012-3,West Region,BUKIT PANJANG,Mid-High,110.5,5652776,471064.6667,430944,396.0487052,12
2012,2012-3,West Region,BUKIT PANJANG,High,110.1153846,12902776,496260.6154,509000,418.6895826,26
2012,2012-3,West Region,CHOA CHU KANG,Low-Mid,106.5454545,18269000,415204.5455,407500,362.0408021,44
2012,2012-3,West Region,CHOA CHU KANG,Mid-High,108.6,19609710.88,435771.3529,420000,372.7856594,45
2012,2012-3,West Region,CHOA CHU KANG,High,111.1290323,14391976,464257.2903,456000,388.1159988,31
2012,2012-3,West Region,CLEMENTI,Low-Mid,84.80952381,9429000,449000,397000,491.8493048,21
2012,2012-3,West Region,CLEMENTI,Mid-High,77.28,10690688,427627.52,392000,514.0778344,25
2012,2012-3,West Region,CLEMENTI,High,79.6,4433500,443350,407500,517.4447568,10
2012,2012-3,West Region,JURONG EAST,Low-Mid,91.37037037,10893900,403477.7778,357000,410.2462128,27
2012,2012-3,West Region,JURONG EAST,Mid-High,91.04347826,9343300,406230.4348,377000,414.5280867,23
2012,2012-3,West Region,JURONG EAST,High,93.14285714,5994000,428142.8571,439000,427.0409208,14
2012,2012-3,West Region,JURONG WEST,Low-Mid,100.1818182,27353876,414452.6667,410500,384.340698,66
2012,2012-3,West Region,JURONG WEST,Mid-High,103.9104478,28458300,424750.7463,428000,379.7565558,67
2012,2012-3,West Region,JURONG WEST,High,99.44444444,19774076,439423.9111,435000,410.5192294,45
2012,2012-4,Central Region,BISHAN,Low-Mid,106.85,10952000,547600,536500,476.1231066,20
2012,2012-4,Central Region,BISHAN,Mid-High,115.8181818,6632000,602909.0909,573000,483.6213168,11
2012,2012-4,Central Region,BISHAN,High,98.57142857,3904000,557714.2857,615000,525.6432162,7
2012,2012-4,Central Region,BUKIT MERAH,Low-Mid,77.34615385,12117800,466069.2308,397900,559.8118088,26
2012,2012-4,Central Region,BUKIT MERAH,Mid-High,78.32432432,17480688,472451.027,408000,560.3901408,37
2012,2012-4,Central Region,BUKIT MERAH,High,88.76470588,20511000,603264.7059,643500,631.390357,34
2012,2012-4,Central Region,BUKIT TIMAH,Low-Mid,116,1970500,656833.3333,680000,526.0506249,3
2012,2012-4,Central Region,BUKIT TIMAH,Mid-High,104,585000,585000,585000,522.5801057,1
2012,2012-4,Central Region,CENTRAL AREA,Low-Mid,90,994000,497000,497000,513.0317285,2
2012,2012-4,Central Region,CENTRAL AREA,Mid-High,75.66666667,2829888,471648,467500,579.0868997,6
2012,2012-4,Central Region,CENTRAL AREA,High,79.5,3120050,520008.3333,452525,607.6780094,6
2012,2012-4,Central Region,GEYLANG,Low-Mid,75.56666667,10206000,378000,345000,464.7205528,27
2012,2012-4,Central Region,GEYLANG,Mid-High,72.7,8415388,365886.4348,339000,467.565268,23
2012,2012-4,Central Region,GEYLANG,High,97,4267000,609571.4286,630000,583.8257074,7
2012,2012-4,Central Region,KALLANG/WHAMPOA,Low-Mid,83.25,6926000,432875,426000,483.0683767,16
2012,2012-4,Central Region,KALLANG/WHAMPOA,Mid-High,79,9581000,435500,377500,512.1432035,22
2012,2012-4,Central Region,KALLANG/WHAMPOA,High,92.42857143,11291888,537708.9524,555000,540.4697258,21
2012,2012-4,Central Region,MARINE PARADE,Low-Mid,73.33333333,1306000,435333.3333,410000,551.5067621,3
2012,2012-4,Central Region,MARINE PARADE,Mid-High,64.8,2105000,421000,398000,603.5836063,5
2012,2012-4,Central Region,MARINE PARADE,High,93.75,2528000,632000,659000,626.2909664,4
2012,2012-4,Central Region,QUEENSTOWN,Low-Mid,76.94444444,8350300,463905.5556,396900,560.1220257,18
2012,2012-4,Central Region,QUEENSTOWN,Mid-High,74.84210526,8774688,461825.6842,417000,573.2742469,19
2012,2012-4,Central Region,QUEENSTOWN,High,75.57894737,9673000,509105.2632,462000,625.8022114,19
2012,2012-4,Central Region,TOA PAYOH,Low-Mid,84.40909091,9526276,433012.5455,372500,476.5863526,22
2012,2012-4,Central Region,TOA PAYOH,Mid-High,83.66666667,10415688,433987,357500,481.897418,24
2012,2012-4,Central Region,TOA PAYOH,High,91.63157895,10669800,561568.4211,592000,569.3611806,19
